room	dayid	speaker	utterance
room_42	10	[SPK--TEXTCHAT27]	ホントとbookliveが多いですね。でも一番手軽なのはライン漫画で、すぐポチッてしまいます。
room_42	10	[SPK--TEXTCHAT28]	"ラインの使ってる人多いですよね！
けっこうラインナップありますか？"
room_42	10	[SPK--TEXTCHAT27]	そこそこありますよ！何より手軽に買えてしまう恐怖…
room_42	10	[SPK--TEXTCHAT28]	"ポチっちゃいますよねー笑
わたしコミックシーモアときどき使ってます。"
room_42	10	[SPK--TEXTCHAT28]	BookLiveは無料で読めるのが多いですね！
room_42	10	[SPK--TEXTCHAT27]	紙を買わなくなったので、スペース使わなくていいですよね！
room_42	10	[SPK--TEXTCHAT27]	あ！ぜひハンターハンター読んでみてください！オススメです！超面白いです！！
room_42	11	[SPK--TEXTCHAT28]	ハンターハンターめちゃ大好きです！！
room_42	11	[SPK--TEXTCHAT28]	趣味合いますね…！新巻が待ち遠しいです…笑
room_42	11	[SPK--TEXTCHAT27]	"たぶん一番好きな漫画です（笑）
もはや生きてるうちに完結してくれれば良いと思ってます（笑）"
room_42	11	[SPK--TEXTCHAT27]	ちなみにアニメは一期派です
room_42	11	[SPK--TEXTCHAT28]	"わたしも今のところ一番好きです！気が合ってうれしいです笑
一期が一番わくわくしますね。もういまゴン出てこないですしね笑"
room_42	11	[SPK--TEXTCHAT27]	"なんなら主人公だれかわからない展開ですよね（笑）
私は旅団好きなので今の展開はどきどきします！まあいつ連載再開か分かりませんが…"
room_42	11	[SPK--TEXTCHAT28]	"旅団いいですよね…！ヨークシン編が、オシャレすぎます。
あのクロロ対ヒソカが、まだ船の上で続く…ファンとしては最高の展開ですよね！"
room_42	11	[SPK--TEXTCHAT27]	"そう！オシャレなんですよね、あの雰囲気が！！opとか大好きでした！！
人物多すぎて設定難しいけど、とりあえず面白いです（笑）"
room_42	11	[SPK--TEXTCHAT28]	わかります。ＧＩ編と蟻編もおもしろいですけど、ゾルディック家×旅団の展開がテンション上がりますね…個人的にはクロロ、イルミ、ヒソカが好きなので！
room_42	11	[SPK--TEXTCHAT27]	アダルト組！！わたしも好きです！！（笑）もしや同世代ですか？（笑）
room_42	11	[SPK--TEXTCHAT28]	"アダルト組笑
まあ20代後半です！笑"
room_42	11	[SPK--TEXTCHAT28]	趣味が合って嬉しいです！！！！
room_42	12	[SPK--TEXTCHAT27]	わたしもアラサーです（笑）ハンターハンター好きってあんまりいないですよね?嬉しいです。笑
room_42	12	[SPK--TEXTCHAT28]	"あんまりいないですね！友だちに文字が多いと言われました笑
でも好きな人は富樫ワールド大好きですよね。"
room_42	12	[SPK--TEXTCHAT27]	"文字多いし、ちょっとグロいですもんね（笑）
ゆうはくも大好きです（笑）"
room_42	12	[SPK--TEXTCHAT28]	"ザ少年マンガって感じじゃないですよね笑
ゆうはくも好きです笑
グールの作者がヒソカの幼少期を描いたのご存知ですか？？"
room_42	12	[SPK--TEXTCHAT27]	"え、なんですか、それ！！
超みたいです！！！"
room_42	12	[SPK--TEXTCHAT28]	<URL LINK>
room_42	12	[SPK--TEXTCHAT28]	ぜひ！夢のコラボです！
room_42	13	[SPK--TEXTCHAT27]	リンクありがとうございます！！
room_42	13	[SPK--TEXTCHAT27]	思ったよりページありました！これ富樫先生いつか、ここにつながる話を描いてくれるんですかね？（笑）
room_42	13	[SPK--TEXTCHAT28]	"けっこう本格的ですよね笑
描いてほしいですけど、富樫さん気まぐれだから…伏線回収しないですからね笑"
room_42	13	[SPK--TEXTCHAT27]	回収してほしい伏線いっぱいありますよね（笑）対談も富樫先生、めちゃめちゃ話してますね！連載再開してほしい（笑）
room_42	13	[SPK--TEXTCHAT28]	"ほんとたまに考察サイトとか見ます笑
いまのペースだと暗黒大陸つくのに何年かかるんでしょうね笑"
room_42	13	[SPK--TEXTCHAT27]	"たしかに。10年はかかりそう…笑
私も考察サイト読みますよ！みんな頭良いですよね（笑）"
room_42	13	[SPK--TEXTCHAT28]	"頭いいですよね笑
継承戦は人が多すぎて、考察サイト読まないと理解できなくて、読んでもよく分からないですけど笑"
room_42	13	[SPK--TEXTCHAT27]	そうなんですよね?ほんとに人が多い…しかも休載期間が長すぎて設定忘れてしまう…（笑）
room_42	13	[SPK--TEXTCHAT28]	わかります。毎回、二巻前くらいから復習しますね笑
room_42	14	[SPK--TEXTCHAT27]	そうなんですよね?（笑）ほぼ同時期に連鎖始めたワンピースはもう百巻近いのに、、（笑）
room_42	14	[SPK--TEXTCHAT28]	"たしかに笑笑　まだ30巻ちょいですもんね笑
微妙にワンピ派かハンター派ってあるのはなんでしょうね"
room_42	14	[SPK--TEXTCHAT27]	"ありますよね、わかります（笑）
いまのジャンプ全然分からなくなっちゃっいました（笑）あとは名作はSLAM DUNKですかね。"
room_42	14	[SPK--TEXTCHAT28]	"スラムダンクはアニメで観ました！
ミッチーが好きです。"
room_42	14	[SPK--TEXTCHAT27]	ミッチーは王道にかっこいいですよね?！！私は水戸洋平押しです。男気すぎ（笑）
room_42	14	[SPK--TEXTCHAT28]	"あー！その発想は新しいです！
たしかに！友だち想いですしね。
必ず応援にくるし！"
room_42	14	[SPK--TEXTCHAT27]	めちゃめちゃ良い奴じゃないですか？え、まわりにいませんか？水戸洋平推し（笑）
room_42	14	[SPK--TEXTCHAT28]	"あと仙道、流川あたりですかね！
バスケ選手以外は盲点ですけど、
たしかにカッコいいシーンありますよね！"
room_42	14	[SPK--TEXTCHAT28]	たしかスラムダンク映画化しますよね！
room_42	14	[SPK--TEXTCHAT27]	"ええ！映画化するんですか！？このタイミングで！！
情報早いですね（笑）"
room_42	14	[SPK--TEXTCHAT28]	"今なお人気ってことですね！
総集編なのかオリジナルかは分かんないですけど、、楽しみです！"
room_42	15	[SPK--TEXTCHAT27]	<URL LINK>
room_42	15	[SPK--TEXTCHAT27]	サイトこれですね！まだ何も掲載されてませんが、調べると山王戦が描かれる説ありますね！！ぜっったい見に行きます！（笑）
room_42	15	[SPK--TEXTCHAT28]	リンクありがとうございます！手描き文字いいですね…！
room_42	15	[SPK--TEXTCHAT28]	うおーー山王戦は観たすぎます…！
room_42	15	[SPK--TEXTCHAT27]	そういえば年末にやってた国民的漫画ランキングでも３位でした！人気ありますね?
room_42	15	[SPK--TEXTCHAT28]	おおー！挿入歌もいいですよねー！
room_42	15	[SPK--TEXTCHAT27]	オープニングもエンディングもめちゃめちゃハマって、カラオケでよくいれます！（笑）
room_42	15	[SPK--TEXTCHAT28]	WANDSと大黒摩季は鉄板ですね笑
room_42	15	[SPK--TEXTCHAT27]	"そのふたつは！絶対です！！（笑）
あとオープニングの
君が好きだと叫びたい
も絶対です（笑）"
room_42	15	[SPK--TEXTCHAT28]	"ですね！！
オープニング映像と共にですね！"
room_42	16	[SPK--TEXTCHAT27]	"公開楽しみです！
去年はけっこう映画も延期になったものが多いですよね。ドラえもんとかコナンとか、、"
room_42	16	[SPK--TEXTCHAT28]	たしかに、そうですね…！鬼滅はヒットしてましたが！
room_42	16	[SPK--TEXTCHAT27]	"鬼滅見てないんですよね…とりあえず原作は全部よみました！！
煉獄さーーん！！ってやつですよね（笑）"
room_42	16	[SPK--TEXTCHAT28]	実はアニメ途中までしか見れてないんですよ…！やっと東京に着いたところくらいで。
room_42	16	[SPK--TEXTCHAT27]	わりと序盤ですね！ぜひ続きも見てください?
room_42	16	[SPK--TEXTCHAT28]	"そうなんです笑
煉獄さんってどのくらいから出てくるんですか？？"
room_42	16	[SPK--TEXTCHAT27]	アニメの最後あたりからかな？10巻はこえてると思います！
room_42	16	[SPK--TEXTCHAT28]	そうなんですね！どんなキャラか楽しみです。
room_42	17	[SPK--TEXTCHAT27]	今年はコナンの映画見に行こうと思ってて（笑）去年は延期されちゃったので！
room_42	17	[SPK--TEXTCHAT28]	延期になったのは、緋色の弾丸ってやつですよね？
room_42	17	[SPK--TEXTCHAT27]	そうです、この前映画館寄ったら公開予定に出てました！
room_42	17	[SPK--TEXTCHAT27]	コナンの映画、たまに見たくなります。
room_42	17	[SPK--TEXTCHAT28]	ときどきYouTubeで、過去の公式テレビアニメも見ちゃいます笑
room_42	17	[SPK--TEXTCHAT27]	わかります（笑）ただ話をながすぎて、黒の組織に関わってるとこだけまとめてくれたまとめサイトとかで、満足しちゃいます（笑）
room_42	17	[SPK--TEXTCHAT28]	"ほんとに長いですよね、、笑
殺人起きすぎです笑
へええー！それって、黒の組織のボスだれかって考察とかですか？"
room_42	17	[SPK--TEXTCHAT27]	"そういうのもファンの人が考察してくれてますよね！
でもボスの正体ってもう明かされましたよね、たしか。"
room_42	17	[SPK--TEXTCHAT28]	そうなんです！ネットニュースになってましたよね！ついに完結するんだあって驚きましたね！
room_42	18	[SPK--TEXTCHAT27]	ネットニュースになるって冷静にすごいですよね（笑）なんというかコナンは長すぎて結末をはやく教えてほしい、って思ってます。笑
room_42	18	[SPK--TEXTCHAT28]	"サザエさん的な感じで終わらないのかと思ってました笑
ほんとに、、、ハピエン期待です！"
room_42	18	[SPK--TEXTCHAT27]	サザエさん一生やってますよね（笑）たまに見るとサイコパスすぎる…
room_42	18	[SPK--TEXTCHAT28]	ほんとに、あの犯人の黒い人影みたいなの子どもの頃から恐怖です。よくこんな方法を思いつくなと、、笑
room_42	18	[SPK--TEXTCHAT27]	作者、殺人方法のエキスパートですよね（笑）自分で実験とかしてそう…
room_42	18	[SPK--TEXTCHAT28]	凝ってますよね笑笑　ピタゴラスイッチくらい複雑な仕掛けのときありますよね笑笑
room_42	18	[SPK--TEXTCHAT27]	"あります（笑）いや、それどうやった？？ってのあります（笑）
中国でコナンを参考にした殺人事件おきたことあるらしいですよ（笑）"
room_42	18	[SPK--TEXTCHAT28]	え笑　チャレンジャーですね笑
room_42	18	[SPK--TEXTCHAT28]	捕まったってことは、せっかく成功してもトリック解かれてますし…笑
room_42	19	[SPK--TEXTCHAT27]	もはや理科の実験かな？てところありますよね（笑）
room_42	19	[SPK--TEXTCHAT27]	もはやトリック興味ないので、話が進展してくれれば、、みたいなところあります（笑）新一がらん姉ちゃんに告白したのもネットニュースになっていました。笑
room_42	19	[SPK--TEXTCHAT28]	"ピアノ線とかどこで手に入れるんだろうって思います笑
えっ！！ついに！！それは知りませんでした！！ほんと本筋だけで映画化とかしてほしいですね。"
room_42	19	[SPK--TEXTCHAT27]	えっ、ごめんなさい、ネタバレしちゃいました！本当にすみません！！
room_42	19	[SPK--TEXTCHAT28]	ぜんぜん大丈夫です！むしろまだ付き合ってなかったんかーいって感じですし笑笑　
room_42	19	[SPK--TEXTCHAT27]	物語の中ではまだ一年経ってないですからね（笑）サザエさん方式（笑）
room_42	19	[SPK--TEXTCHAT28]	"たしかにずっと一年生…笑
１日３件くらい事件起きてそうですね笑"
room_42	19	[SPK--TEXTCHAT27]	世界屈指の犯罪都心って公式スピンオフで認定されてます（笑）
room_42	19	[SPK--TEXTCHAT28]	"それは笑えます！
ベイカ町周辺だけ異常ですよね笑"
room_42	20	[SPK--TEXTCHAT27]	ほんとに（笑）つっこみどころが多すぎて、もはやネタとして映画とか見に行く感じあります（笑）
room_42	20	[SPK--TEXTCHAT28]	"わかります笑
昨日の金曜ロードショーで、コナンの時計じかけの摩天楼やってたみたいですね！"
room_42	20	[SPK--TEXTCHAT27]	"ええええ！！み、見たかったです！！見たこと無いんですよね、摩天楼…
いつもロシアの皇帝？怪盗キッドが出てくるのばっかり見ちゃいます（笑）"
room_42	20	[SPK--TEXTCHAT28]	"わたしも摩天楼はすごい前に見たのでしっかり覚えてなくて…見逃したの残念でした。。
エッグのやつですね！あれめっちゃ好きです！！！あとロンドンの殺人鬼のやつも好きです。"
room_42	20	[SPK--TEXTCHAT27]	ベイカーストリートですよね！？そのエッグのとベイカーストリートは鉄板で面白いです！
room_42	20	[SPK--TEXTCHAT27]	あ、あと京都のやつと一昨年くらいの安室さんのも好きです！安室さんのやつ、難しすぎて子供向け映画じゃないですよね（笑）
room_42	20	[SPK--TEXTCHAT28]	それです！なんかVRみたいなもののなかで、殺人が起きるんですよね！
room_42	20	[SPK--TEXTCHAT28]	あー！それ話題になってましたよね！最近の追えてなくて！安室さん推しですか？！
room_42	20	[SPK--TEXTCHAT27]	映画みるまで安室さんの存在自体知らなかったんですが、あまりにも話題になってたので、見にいきました（笑）
room_42	20	[SPK--TEXTCHAT27]	"ストーリーは一番難しいかもです。
安室さん推しになりました（笑）"
room_42	20	[SPK--TEXTCHAT28]	"ますます安室さんが気になります笑
ストーリー難しいんですね、、！
新作観る前には見たいですね！"
room_42	21	[SPK--TEXTCHAT27]	今年は赤井さんだったかな？最近、主人公よりもまわりのキャラクターのほうが人気ありますよね（笑）
room_42	21	[SPK--TEXTCHAT28]	"なるほど、赤井さんだから緋色なんですね！ミステリアスイケメンですよね！
わたしは平次が好きです！"
room_42	21	[SPK--TEXTCHAT27]	平次も人気ですよね?いつも舞台が京都とか大阪になるので、旅行したくなりますわ
room_42	21	[SPK--TEXTCHAT28]	"迷宮のクロスロード好きです！
から紅も、京都ですよねー！"
room_42	21	[SPK--TEXTCHAT27]	どっちも見ました！京都好きなんで、舞台が京都だと余計テンションあがります！
room_42	21	[SPK--TEXTCHAT27]	そういえばこのニュースみました？？リンクはりますね！
room_42	21	[SPK--TEXTCHAT27]	<URL LINK>
room_42	21	[SPK--TEXTCHAT28]	えーーーっ！アニメの続きですかね！それとも映画化ですかねー！
room_42	21	[SPK--TEXTCHAT27]	でもアニメだったら、すぐ終わっちゃいますよね（笑）映画ですかね…
room_42	21	[SPK--TEXTCHAT28]	ですよね笑　映画ですかねー。ハンターの映画は観たことありますか？笑
room_42	21	[SPK--TEXTCHAT27]	映画はないですね…なんか二期の雰囲気についてけなくて…（笑）
room_42	21	[SPK--TEXTCHAT28]	なんとなく分かります。ポップですもんね。観たんですけど、正直そんなにでした…
room_52	1	[SPK--TEXTCHAT35]	はじめまして。これからよろしくお願い致します！
room_52	1	[SPK--TEXTCHAT34]	はじめまして。これからよろしくお願いします！
room_52	2	[SPK--TEXTCHAT34]	なんてお呼びすればいいですか？
room_52	2	[SPK--TEXTCHAT35]	"おはようございます！[SPK--TEXTCHAT35]、で大丈夫です！

なんてお呼びすれば良いですか？"
room_52	2	[SPK--TEXTCHAT35]	[SPK--TEXTCHAT34]さん、よろしくお願いします！
room_52	2	[SPK--TEXTCHAT35]	私は演劇をやっています！[SPK--TEXTCHAT34]さんはいかがですか？
room_52	2	[SPK--TEXTCHAT35]	"見るのが好きなのですね！私は作る側ですが、見るのもすきですよー！

舞台は特にどんなものを見るのですか？"
room_52	2	[SPK--TEXTCHAT34]	"どんな舞台を作られてるんですか？
好きな舞台俳優の方が何人かいるので、その方のを観に行くことが多いです！ミュージカル系も好きです！"
room_52	3	[SPK--TEXTCHAT35]	"ミュージカル、ストレートなどいろいろですが、ミュージカルが多いですね!

なるほど！好きな舞台俳優さん！どなたですか？"
room_52	3	[SPK--TEXTCHAT35]	"私は演出助手としてです！演出家の隣にいて事務作業をしたり稽古場の管理をするのですー！

あーーー！最近はなにを見に行ったんですか？"
room_52	3	[SPK--TEXTCHAT34]	"おお！そうなんですね！憧れます！
去年は全然舞台行けなかったです泣
永田くんは出てないですが、年末にいつも見に行っている歴史が題材の舞台があって、それに行ったくらいです！"
room_52	3	[SPK--TEXTCHAT35]	"そうですよね。チケットも限られてくるし、そもそも緊急事態宣言だし。。。。

おー！それはいかがでしたか？

あと、映画とかもよく見るとおっしゃっていましたが、1番好きな映画とかあるんですか？"
room_52	3	[SPK--TEXTCHAT34]	"そうですねー泣　宣言出ちゃいましたしなかなか行けないです…[SPK--TEXTCHAT35]さんは舞台の仕事やる中でやっぱり影響大きいですか?

面白かったです！その舞台は毎年年末にやってるんですが、笑あるところも泣けるところも歌うところもあって楽しいです！

邦画をよく見ます！前に見て感動したのは、ぼくは明日、昨日のきみとデートする がとても良かったです！"
room_52	4	[SPK--TEXTCHAT35]	"そうですね。。。かなりの作品は延期になって、オンラインで稽古をしていて、対面で行えているものに関しても、コロナ対策をしつつの稽古となっていますね。。！
私の周りも緊急事態宣言がでてかなりのところ中止になったので私はまだいい方だと思いますが、やっぱり人と人がやる芸術である以上、影響は大きそうです。。！

素敵ですね！そういう舞台がひとつあるだけで生きがいとなったり、気持ちが明るくなったりしそうですね！

「ぼくは明日、昨日のきみとデートする」見てみようと思います！オススメありがとうございます！"
room_52	4	[SPK--TEXTCHAT34]	"オンラインでの稽古、大変そうですね…。コロナ禍の中だと大変ですよね。舞台もお客さんがいない中でやるのも普段とはやっぱり違ってきますしね…早く収まってみんなでまた舞台楽しめるようになって欲しいです…！

ありがとうございます！私の一番楽しみにしていることなのでそのために日々頑張っている感じです！笑

是非見てみてください！主題歌がback numberなんですけどファンなのでそれもあって好きですー！"
room_52	4	[SPK--TEXTCHAT35]	"ほんとですね。。。ワクチン接種ももうすぐ開始されそうですし、少しづつでも収束してほしい！！！

そうですよねそうですよね、それが延期とか中止になったらさらに悲しいですよね。。。私も頑張らなくちゃ！

なるほどー！！！なんだか[SPK--TEXTCHAT34]さんは趣味が沢山あってすてきです！！！"
room_52	4	[SPK--TEXTCHAT34]	"そうですね！ワクチン接種も春あたりからできるようになりそうですねー。長引くのは辛いので早く終わってほしいです…！

そうですねー、マスクする必要なくて、思い切り笑ったりして楽しめる空間が早く戻ってきてほしいです…！

わたしは全然ですよー泣
趣味が多いのもお金がかかっちゃいます笑
[SPK--TEXTCHAT35]さんは演出助手やろうと思ったきっかけとかはありますか？"
room_52	5	[SPK--TEXTCHAT35]	"ほんとそうですね！変異型のウイルスとか言ってるのもあるしほんとにどうなるか分からなすぎてこわい！！！

マスクをみんなが着けてる社会、ほんとに奇妙な今では普通の社会ですよね。そう思うと少しゾッとします

舞台のチケットとかそこそこいいお値段しますものね！バイトとかでお金作ってる感じですか？
私はもともとキャストとして舞台に関わってたんですけど、運営を学んでみたくて、でもキャストに関わるところがいいなと思って演出助手を選んだらハマったって感じです！"
room_52	5	[SPK--TEXTCHAT34]	"変異型も出てきちゃいましたもんねー泣
これからどうなるのか、、、複雑です泣

今ではマスク慣れちゃったけど、よくよく考えると普通じゃないですよね?。慣れって怖いですね。私も最近はマスクするのが普通すぎて、マスクつけてるのに本当にマスクしてるか心配になる時があります笑

わたしは社会人なので給料から趣味に使うお金作ってます！節約してるのであまり使えないですが泣
そうなんですね！すごいー！キャストってことは役者さんされてたんですか?"
room_52	6	[SPK--TEXTCHAT35]	"ほんとそれです。。。冬を超えてみないとなんともですね。。

マスクが体の1部になってる笑
ほんとにマスクしない人が変だと思われるってふとすごい奇妙な光景だなって思います。笑

なるほどなるほど！ちゃんとお仕事もされて趣味も充実してすごいなぁ！節約まで！
そうですー！"
room_52	6	[SPK--TEXTCHAT34]	"そうですね?。今は乾燥してる時期だからけっこう流行っちゃってると思います、また春になって暖かくなれば、収まってくるとは思うんですけど…冬にまた流行っての繰り返しかもですね…。

体の一部になっちゃってます笑
そうですよね！マスクしてなくてトラブルになる人もたまにいるみたいですしね…
奇妙な世の中になりましたよね、、、

いやいや全然です泣
趣味が多いので我慢もしないとなーって思ってます笑
すごいですねー！！キャストをされてた時はどんな役をやられたことあるんですか？"
room_52	6	[SPK--TEXTCHAT34]	役者やるとなると、セリフも覚えないといけないし、発声練習とか大変なイメージがあるので、尊敬します…！
room_52	6	[SPK--TEXTCHAT35]	私はしっかりやってた訳では無いのでそんなにですが、プロの方はほんとにすごいですよね。。。。！！！
room_52	6	[SPK--TEXTCHAT34]	"演劇部に入ってたとか、そういう演技が学べる講座とか受けられたことはあるのですか？
プロの方はほんとすごいですよね！発声もできるしそれだけでうらやましすぎます…！"
room_52	6	[SPK--TEXTCHAT35]	"演劇部に入ってました！英語でミュージカルをする部活でした！

プロの方は努力がすごいですよね。。。。。。"
room_52	7	[SPK--TEXTCHAT34]	"おおー！すごいですねー！！
演技だけでもセリフ覚えたりとかで大変なのに、英語でミュージカルってすごいですね…！英語できるのうらやましいです！泣"
room_52	7	[SPK--TEXTCHAT34]	ほんとプロの方はすごいですよね。私だったら本番でセリフ飛んじゃったらどうしようって思って本番前一睡もできないだろうなーって思います。笑
room_52	7	[SPK--TEXTCHAT34]	なかなかお忙しいですかね…？
room_52	7	[SPK--TEXTCHAT35]	英語は難しいです！が！話せると楽しいです！
room_52	7	[SPK--TEXTCHAT35]	寝ないのは良くないですよ！！！笑
room_52	7	[SPK--TEXTCHAT35]	すみません！今日通し稽古でそのあとも事務作業で遅くなってしまいました！！
room_52	8	[SPK--TEXTCHAT34]	"英語は難しいですね…もう数年勉強してないのでだいぶ忘れてきました笑
話せると楽しいですよね！

けっこうわたしは寝付きが悪いタイプなので、少し不安なことがあるとなかなか寝れなくなっちゃいます笑　緊張するようなことが次の日にあると尚更です泣"
room_52	8	[SPK--TEXTCHAT34]	"大丈夫ですよ、すみません！
お疲れ様です！通し稽古大変ですね…！今はみんなフェイスガードとかマスクしたまま稽古しないといけないでしょうし表情がわかりづらくて大変そうですね…汗"
room_52	8	[SPK--TEXTCHAT34]	あ、フェイスガードなら表情はわかりますね笑
room_52	8	[SPK--TEXTCHAT35]	"話してるとある程度の語彙があれば会話はできる、という、イメージあります！

え?????体に良くない。。。。眠いとほんとに次の日いいパフォーマンスできないですよね"
room_52	8	[SPK--TEXTCHAT35]	"すみません、、ありがとうございます！
マスクしながら歌うのしんどそうです。。。。仕方ないですが。。。"
room_52	8	[SPK--TEXTCHAT35]	フェイスガードもでもかなり掴めなくてしんどいです！！
room_52	8	[SPK--TEXTCHAT34]	"言葉を知っておくだけでだいぶ変わりますよね！文章の大体の意味は汲み取れそうです…！

そうなんですよねー。起きるのが早いので、尚更早く寝ないとダメなんですが、そういう時に限ってすぐ寝付けないという…。笑
昼間がその代わり眠いです笑"
room_52	8	[SPK--TEXTCHAT34]	マスクしながらはしんどいですね…。口の動きも見えないし、ちゃんと話してる声も聞こえなそうです…汗
room_52	8	[SPK--TEXTCHAT34]	そうなんですか！やっぱり顔も見えて声もちゃんと聞こえて、みたいな完璧なものは今の所ないんですかねー…。
room_52	8	[SPK--TEXTCHAT35]	"英会話はほんと単語勝負ですよね！！！

すっごい良くないサイクルですー！！！湯船に浸かったら私はよく寝れます！"
room_52	8	[SPK--TEXTCHAT35]	なんか透明のマスクがあるみたいです笑
room_52	8	[SPK--TEXTCHAT34]	"そうですね！単語をどれだけ知ってるかが重要ですよねー！

湯船毎日入ってますよー！
あたたまるといいですよね！
最近は、どうしても寝れない時は、youtubeでASMR見ると癒されて寝れる時が多くなってきました！"
room_52	8	[SPK--TEXTCHAT34]	"透明のマスクもやっぱり開発してるんですね！笑　そういえばテレビでこの前見たかも?
透明なマスクはなんだか…恥ずかしい気分になりそうな気がします笑"
room_52	9	[SPK--TEXTCHAT35]	いろんな方法でよく眠れることを祈っています。。。！
room_52	9	[SPK--TEXTCHAT35]	"透明のマスクあるらしいです笑
通気口みたいな感じで息はできるけど透明。笑
私もちょっと恥ずかしくなってしまうと思います。笑"
room_52	9	[SPK--TEXTCHAT34]	"ありがとうございます！笑

マスクしてると表情も見えないし、その分安心しちゃってる部分もあるので、透明だと恥ずかしくなりそうですよね！笑
今はマスクしてる時はメイクが適当でもバレないのが楽です。笑"
room_52	9	[SPK--TEXTCHAT35]	"メイク適当でいいのほんとわかります。笑
私もいつもリップ塗らないででて、マスクに着いちゃうから嫌なんだ、といえばいいのが凄いいいです。笑"
room_52	9	[SPK--TEXTCHAT34]	"楽ですよね！
わたしもそうです！マスクするようになってから、口紅とか全然使わなくなりました?！楽ですよね！綺麗につけても、マスクしてればどうせとれちゃうし、と思って…！
あと、マスクを毎日するようになってから、仕事してる日の疲れ方が全然違うことに気付きました笑　コロナ前のマスクしてない素顔で働いてる時の方が疲れがすごかったです…笑"
room_52	10	[SPK--TEXTCHAT35]	"そうそう笑
どうせマスクに着いちゃうし、付いたら外からうっすら色がついてるの見えるのではとか思って付けないです笑"
room_52	10	[SPK--TEXTCHAT35]	マスクを外す方がだめ、という世の中ですものね
room_52	10	[SPK--TEXTCHAT35]	やっぱりエネルギー使ってたってことですね顔出してコミュニケーションしているというのは。。。
room_52	10	[SPK--TEXTCHAT35]	それを聞くとコロナ終わったあとマスクなしに戻れなそうで心配です
room_52	10	[SPK--TEXTCHAT34]	"そうなんですよねー笑
マスクが汚れちゃうし、いちいちマスク変えるのもめんどくさいですからね…笑

マスク外してると冷たい目で見られちゃう世の中ですからね?汗"
room_52	10	[SPK--TEXTCHAT34]	"そうですね?…。表情まで気遣って話してたのが、今は表情を気にしなくていいし楽ですね…笑
戻れなそうです笑　普段の生活はマスク外したくてしょうがないんですけどね?笑
コロナが収まっても、みんなマスクするのが習慣になって、取らない人も多いかもしれないですね…"
room_52	10	[SPK--TEXTCHAT35]	すごい、不思議な世の中ですよね。。。。
room_52	10	[SPK--TEXTCHAT35]	"目だけなんとなく笑っていればいいみたいなとこありますよね。。。。笑
私高校の時もマスクつけていて、大学入って取ったのに、またつけて楽さを思い出してしまいました笑"
room_52	10	[SPK--TEXTCHAT34]	不思議な世の中になってしまいましたね…ある意味、今の世の中が普通じゃないから怖いなって思う時あります…
room_52	10	[SPK--TEXTCHAT34]	"そうなんですよね、笑　とりあえず目だけちゃんと笑ってれば、他は気にしなくていいので楽ですね…！笑
そうなんですね！楽ですもんね?！
気抜いた顔しててもバレない！笑
学生の頃、風邪とかじゃなくても常にマスクしてる人とかたまにいましたけど、やっぱり表情を気にしなくてすむとか、同じような理由なんですかねー？"
room_52	11	[SPK--TEXTCHAT34]	"[SPK--TEXTCHAT35]さんお疲れ様です！
今日すごく寒かったですね、私の地元はうっすら雪降ってました！"
room_52	11	[SPK--TEXTCHAT35]	わかります。。。！
room_52	11	[SPK--TEXTCHAT35]	"なんか冬に寒くて付けてたらそのまま定着してしまった感じです笑
楽ですからねーーーー！！"
room_52	11	[SPK--TEXTCHAT35]	お疲れ様ですー！返信遅くなりました！
room_52	11	[SPK--TEXTCHAT35]	こちらでも降ってました！！！！！！
room_52	11	[SPK--TEXTCHAT35]	めちゃめちゃ寒いですね。。。。
room_52	11	[SPK--TEXTCHAT35]	今お風呂入りましたーーー！！！
room_52	11	[SPK--TEXTCHAT34]	"なるほど…！私も毎年冬は、顔が寒いのでマスクしてること多かったです…！楽ですしね?！
大丈夫ですよー！おつかれ様です！
最近は毎日稽古されてるんですか？"
room_52	11	[SPK--TEXTCHAT34]	めっちゃ寒いです…！私もこれからお風呂入ります！あったまれるお風呂がありがたいですね…！
room_52	12	[SPK--TEXTCHAT34]	おはようございます！
room_52	12	[SPK--TEXTCHAT34]	お稽古でお忙しいですかね…？
room_52	12	[SPK--TEXTCHAT35]	すみませんー！ただいま打ち合わせ終わり帰宅中です！
room_52	12	[SPK--TEXTCHAT35]	顔が寒いのほんと辛いですよね。。。マスクで肌荒れするとかいうのでそれだけ心配です
room_52	12	[SPK--TEXTCHAT35]	そうですね。。。稽古やら打ち合わせやらなんだかんだあります
room_52	12	[SPK--TEXTCHAT35]	お風呂入って体温があがって風邪ひかなくなった気がします！！！
room_52	12	[SPK--TEXTCHAT34]	"打ち合わせお疲れ様です！夜遅くまでお疲れ様です…！

顔が寒いと鼻水も出てきちゃいます…泣
乾燥するからですかね、肌荒れはたしかにあるかもですね…

すごいですね…！何人くらいでいつも稽古とかはされてるんですか？"
room_52	12	[SPK--TEXTCHAT34]	毎日湯船入って、体あっためるの大事ですよね！最近は特にそう思います…！
room_52	13	[SPK--TEXTCHAT34]	"こんにちは！
今日も風強くて寒いですね…！"
room_52	13	[SPK--TEXTCHAT35]	ありがとうございますー！
room_52	13	[SPK--TEXTCHAT35]	鼻が冷たくなりますよね！凍るー！
room_52	13	[SPK--TEXTCHAT35]	"15人弱くらいですね！
稽古場換気しつつなので寒いです笑"
